BandNmbr,Date_utilized,SamplePos,Lattitude,Longitude,Basal_Area,Canopy,Litter,Herbac,Shrub,Tree,Bare_ground,Other,Density,Comments,Date_collected,image
171368611,1/28/2016,MCP,30.81514506580,-93.38122505010,3.000,27.000,100.000,0.000,0.000,0.000,0.000,0.000,23.000,,3/14/2016,20160314_24.jpg
171368611,1/28/2016,MCP,30.81503168330,-93.38134160230,8.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,15.000,,3/14/2016,20160314_26.jpg
171368611,1/28/2016,MCP,30.81495166670,-93.38133998350,3.000,16.000,95.000,5.000,0.000,0.000,0.000,0.000,9.000,,3/14/2016,20160314_27.jpg
171368611,1/28/2016,MCP,30.81485326780,-93.38134501970,4.000,10.000,100.000,0.000,0.000,0.000,0.000,0.000,24.000,,3/14/2016,20160314_28.jpg
171368611,1/28/2016,MCP,30.81477340550,-93.38132163730,9.000,26.000,100.000,0.000,0.000,0.000,0.000,0.000,11.000,,3/14/2016,20160314_29.jpg
171368611,1/28/2016,MCP,30.81468659190,-93.38143998810,4.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,18.000,,3/14/2016,20160314_31.jpg
171368611,1/28/2016,MCP,30.81466326650,-93.38133332850,4.000,17.000,100.000,0.000,0.000,0.000,0.000,0.000,17.000,,3/14/2016,20160314_32.jpg
171368611,1/28/2016,MCP,30.81493668290,-93.38156337510,0.000,5.000,0.000,25.000,0.000,0.000,75.000,0.000,0.000,,3/14/2016,20160314_42.jpg
171368611,1/28/2016,MCP,30.81476660870,-93.38145671550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,3/14/2016,Set Image
171368611,1/28/2016,MCP,30.81477340550,-93.38144826190,8.000,31.000,85.000,0.000,0.000,15.000,0.000,0.000,33.000,,3/14/2016,20160314_53.jpg
171368611,1/28/2016,MCP,30.81486840610,-93.38142991570,6.000,28.000,100.000,0.000,0.000,0.000,0.000,0.000,8.000,oint in phone,3/14/2016,Set Image
171368611,1/28/2016,MCP,30.81489837370,-93.38142002320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
171368611,1/28/2016,MCP,30.81495166670,-93.38144340550,4.000,11.000,100.000,0.000,0.000,0.000,0.000,0.000,40.000,,3/14/2016,Set Image
171368611,1/28/2016,MCP,30.81502998410,-93.38144340550,4.000,24.000,100.000,0.000,0.000,0.000,0.000,0.000,39.000,,3/14/2016,Set Image
171368611,1/28/2016,MCP,30.81523002530,-93.38111497310,7.000,35.000,100.000,0.000,0.000,0.000,0.000,0.000,23.000,,3/15/2016,20160315_4.jpg
171368611,1/28/2016,MCP,30.81512992750,-93.38111839050,4.000,37.000,100.000,0.000,0.000,0.000,0.000,0.000,36.000,,3/15/2016,20160315_5.jpg
171368611,1/28/2016,MCP,30.81503338250,-93.38115004670,3.000,29.000,100.000,0.000,0.000,0.000,0.000,0.000,40.000,,3/15/2016,20160315_6.jpg
171368611,1/28/2016,MCP,30.81505995170,-93.38123008630,6.000,35.000,100.000,0.000,0.000,0.000,0.000,0.000,32.000,,3/15/2016,20160315_7.jpg
171368611,1/28/2016,MCP,30.81496000820,-93.38124825260,3.000,11.000,40.000,60.000,0.000,0.000,0.000,0.000,30.000,,3/15/2016,20160315_9.jpg
171368611,1/28/2016,MCP,30.81486330850,-93.38123008630,4.000,33.000,80.000,20.000,0.000,0.000,0.000,0.000,9.000,,3/15/2016,20160315_12.jpg
