"","BandNmbr","Latitude","Longitude","gmt","dt","date","mp","high","site","age","sex","precip"
"571",171368606,30.8240775,-93.3690347,2016-01-10 19:00:00,2016-01-10 13:00:00,"01/10/2016","1",48,"DERI","AHY","M",0
"572",171368606,30.8240704,-93.3688401,2016-01-10 20:30:00,2016-01-10 14:30:00,"01/10/2016","1",48,"DERI","AHY","M",0
"573",171368606,30.8241268,-93.3690893,2016-01-10 22:00:00,2016-01-10 16:00:00,"01/10/2016","1",48,"DERI","AHY","M",0
"574",171368606,30.8241351,-93.369274,2016-01-10 23:31:00,2016-01-10 17:31:00,"01/10/2016","1",48,"DERI","AHY","M",0
"575",171368606,30.8241323,-93.369131,2016-01-11 01:00:00,2016-01-10 19:00:00,"01/10/2016","1",48,"DERI","AHY","M",0
"576",171368606,30.8241135,-93.369139,2016-01-11 02:30:00,2016-01-10 20:30:00,"01/10/2016","1",48,"DERI","AHY","M",0
"577",171368606,30.8241239,-93.3690911,2016-01-11 04:00:00,2016-01-10 22:00:00,"01/10/2016","1",48,"DERI","AHY","M",0
"578",171368606,30.8242112,-93.3694551,2016-01-11 05:30:00,2016-01-10 23:30:00,"01/10/2016","1",48,"DERI","AHY","M",0
"579",171368606,30.8241893,-93.3691408,2016-01-11 07:00:00,2016-01-11 01:00:00,"01/11/2016","3",52,"DERI","AHY","M",0
"580",171368606,30.8240934,-93.3696275,2016-01-11 08:30:00,2016-01-11 02:30:00,"01/11/2016","3",52,"DERI","AHY","M",0
"581",171368606,30.8239534,-93.3689653,2016-01-11 10:00:00,2016-01-11 04:00:00,"01/11/2016","3",52,"DERI","AHY","M",0
"582",171368606,30.8241096,-93.3692157,2016-01-11 11:30:00,2016-01-11 05:30:00,"01/11/2016","3",52,"DERI","AHY","M",0
"583",171368606,30.8239767,-93.3691261,2016-01-11 13:00:00,2016-01-11 07:00:00,"01/11/2016","3",52,"DERI","AHY","M",0
"584",171368606,30.8240857,-93.3692888,2016-01-11 14:30:00,2016-01-11 08:30:00,"01/11/2016","3",52,"DERI","AHY","M",0
"585",171368606,30.8240338,-93.3691083,2016-01-11 16:00:00,2016-01-11 10:00:00,"01/11/2016","3",52,"DERI","AHY","M",0
"586",171368606,30.8240091,-93.3692894,2016-01-11 17:30:00,2016-01-11 11:30:00,"01/11/2016","3",52,"DERI","AHY","M",0
"587",171368606,30.8241342,-93.3691679,2016-01-11 19:00:00,2016-01-11 13:00:00,"01/11/2016","3",52,"DERI","AHY","M",0
"588",171368606,30.8241531,-93.3691077,2016-01-11 20:30:00,2016-01-11 14:30:00,"01/11/2016","3",52,"DERI","AHY","M",0
"589",171368606,30.8240571,-93.3691126,2016-01-11 22:00:00,2016-01-11 16:00:00,"01/11/2016","3",52,"DERI","AHY","M",0
"590",171368606,30.8239726,-93.3690205,2016-01-11 23:30:00,2016-01-11 17:30:00,"01/11/2016","3",52,"DERI","AHY","M",0
"591",171368606,30.831461,-93.3862392,2016-01-12 01:00:00,2016-01-11 19:00:00,"01/11/2016","3",52,"DERI","AHY","M",0
"592",171368606,30.8318805,-93.3849429,2016-01-12 02:30:00,2016-01-11 20:30:00,"01/11/2016","3",52,"DERI","AHY","M",0
"593",171368610,30.8318261,-93.3861889,2016-01-26 00:02:00,2016-01-25 18:02:00,"01/25/2016","98",71,"DERI","HY","M",0
"594",171368610,30.8318185,-93.386235,2016-01-26 01:06:00,2016-01-25 19:06:00,"01/25/2016","98",71,"DERI","HY","M",0
"595",171368610,30.8306613,-93.3849304,2016-01-26 02:07:00,2016-01-25 20:07:00,"01/25/2016","98",71,"DERI","HY","M",0
"596",171368610,30.8318886,-93.3817997,2016-01-26 03:06:00,2016-01-25 21:06:00,"01/25/2016","98",71,"DERI","HY","M",0
"597",171368610,30.8320044,-93.3810927,2016-01-26 04:06:00,2016-01-25 22:06:00,"01/25/2016","98",71,"DERI","HY","M",0
"598",171368610,30.8319935,-93.3810976,2016-01-26 05:06:00,2016-01-25 23:06:00,"01/25/2016","98",71,"DERI","HY","M",0
"599",171368610,30.8319807,-93.3811105,2016-01-26 06:06:00,2016-01-26 00:06:00,"01/26/2016","95",62,"DERI","HY","M",0.92
